,Type,Gender,FurLength,healthcat,statecat,MaturitySizecat,Photocat,quantitycat,paidcat,Target
17368,1,1,2,1,1,0,3,0,0,0
17369,2,3,1,0,1,0,1,1,0,0
17370,1,2,2,0,1,0,1,0,0,0
17371,2,1,2,0,0,0,2,1,0,0
17372,2,2,1,1,0,0,1,0,0,0
17373,2,1,2,0,0,0,3,0,0,0
17374,2,2,1,1,1,1,4,0,0,0
17375,2,2,1,0,1,1,4,1,0,0
17376,2,2,2,0,1,0,3,1,0,0
17377,2,1,2,0,1,1,1,0,0,0
17378,2,2,2,0,1,1,4,0,0,0
17379,2,2,2,1,1,1,3,0,0,0
17380,2,1,2,1,1,1,0,0,1,0
17381,1,1,2,1,1,1,1,0,0,0
17382,2,1,2,1,0,1,3,0,0,0
17383,2,1,2,1,0,1,3,0,0,0
17384,2,3,2,1,0,1,3,1,0,0
17385,2,2,1,0,1,0,3,0,0,0
17386,2,2,2,0,0,0,4,0,0,0
17387,2,3,1,0,1,0,3,1,0,0
17388,1,2,2,1,0,1,2,0,0,0
17389,2,2,1,1,0,0,4,0,0,0
17390,2,2,1,0,1,0,3,0,0,0
17391,2,2,1,0,0,0,1,0,0,0
17392,2,3,1,0,1,0,1,1,0,0
17393,1,2,2,1,1,1,0,0,0,0
17394,2,2,2,0,1,1,0,0,0,0
17395,2,2,1,1,1,1,3,0,0,0
17396,1,1,2,1,1,1,1,0,0,0
17397,1,2,2,0,0,1,3,0,0,0
17398,2,2,1,0,1,1,3,0,0,0
17399,2,2,1,0,0,1,1,0,0,0
17400,2,2,2,1,0,1,5,0,0,0
17401,1,1,2,0,1,1,3,0,0,0
17402,2,1,2,1,1,1,0,0,1,0
17403,1,1,1,1,1,0,0,0,0,0
17404,1,2,2,0,0,1,3,0,0,0
17405,2,1,1,0,0,1,2,0,0,0
17406,2,1,2,0,1,1,4,0,0,0
17407,2,3,1,0,1,1,4,1,0,0
17408,2,1,2,0,1,0,5,0,0,0
17409,1,3,2,1,1,0,1,1,0,0
17410,1,2,2,1,0,1,2,0,0,0
17411,2,2,1,1,0,0,2,0,1,0
17412,2,2,2,1,0,1,3,0,0,0
17413,2,1,2,0,1,0,3,0,0,0
17414,2,1,2,0,1,0,3,0,0,0
17415,1,1,2,0,1,1,2,1,0,0
17416,1,1,1,0,1,1,4,0,0,0
17417,1,2,2,1,1,1,2,0,0,0
17418,2,2,2,1,1,0,0,0,0,0
17419,1,1,2,1,1,1,2,0,0,0
17420,2,3,1,0,0,0,1,1,0,0
17421,1,1,2,1,0,0,2,0,1,0
17422,2,3,1,0,1,1,5,1,0,0
17423,2,1,2,1,1,1,1,0,0,0
17424,2,2,2,0,1,0,1,0,0,0
17425,2,2,1,0,1,1,3,0,0,0
17426,1,1,1,1,1,0,3,0,0,0
17427,2,3,1,0,0,1,1,1,0,0
17428,1,2,2,1,0,1,2,0,1,0
17429,2,3,2,0,1,0,3,1,0,0
17430,2,1,2,0,0,1,3,0,0,0
17431,2,1,1,0,1,1,3,0,0,0
17432,2,1,2,0,1,0,2,0,0,0
17433,2,3,1,0,0,1,4,1,0,0
17434,1,2,2,1,1,1,5,0,0,0
17435,2,2,1,0,0,0,5,0,0,0
17436,2,1,1,0,0,0,4,0,0,0
17437,1,2,2,1,0,0,5,0,0,0
17438,1,1,2,0,1,0,0,0,0,0
17439,2,1,1,0,0,0,1,0,0,0
17440,1,1,1,0,1,1,4,0,0,0
17441,2,3,1,0,0,0,3,1,1,0
17442,2,2,2,0,1,0,4,0,0,0
17443,1,2,2,0,1,1,2,0,0,0
17444,2,3,1,0,1,1,4,1,0,0
17445,2,2,2,0,1,1,3,0,0,0
17446,2,2,2,0,1,1,3,0,0,0
17447,2,2,2,0,0,0,5,1,0,0
17448,2,1,2,0,0,1,3,0,0,0
17449,1,1,1,1,0,1,1,0,0,0
17450,1,1,1,1,0,0,1,0,0,0
17451,2,2,2,1,0,0,4,0,0,0
17452,2,2,2,0,1,1,2,0,0,0
17453,2,1,2,0,1,0,2,0,0,0
17454,1,1,2,1,0,0,2,0,1,0
17455,1,2,2,0,1,0,1,0,1,0
17456,1,2,1,1,0,1,2,0,0,0
17457,2,2,2,0,1,1,3,0,0,0
17458,1,1,2,0,1,0,3,0,0,0
17459,2,1,1,0,0,0,4,0,0,0
17460,1,2,2,1,1,1,0,0,0,0
17461,2,2,1,0,1,1,3,0,0,0
17462,1,1,2,1,1,0,5,0,0,0
17463,2,2,1,0,1,1,2,0,0,0
17464,2,3,1,0,1,0,2,1,0,0
17465,2,1,1,0,1,0,4,0,0,0
17466,1,1,1,1,1,1,1,0,0,0
17467,2,2,1,0,1,0,3,0,0,0
17468,2,2,2,0,1,1,2,0,0,0
17469,2,2,1,0,0,1,2,0,0,0
17470,2,1,2,1,1,0,3,0,1,0
17471,2,2,1,0,1,0,5,0,0,0
17472,2,2,2,0,0,0,0,0,0,0
17473,2,1,1,0,1,1,1,0,0,0
17474,2,2,1,1,0,0,4,0,0,0
17475,1,1,1,0,1,1,0,0,0,0
17476,2,2,1,0,0,0,2,0,0,0
17477,1,1,2,1,1,1,2,0,0,0
17478,2,2,1,1,0,1,2,0,0,0
17479,2,1,2,0,1,0,2,0,0,0
17480,2,1,1,0,1,0,2,0,0,0
17481,2,2,2,0,1,1,0,0,0,0
17482,2,2,2,1,1,0,0,0,0,0
17483,2,1,2,0,1,1,3,0,0,0
17484,2,2,2,0,1,1,3,1,0,0
17485,2,3,1,0,1,0,3,1,0,0
17486,1,1,2,1,1,0,3,0,1,0
17487,1,1,2,0,1,1,3,0,0,0
17488,1,1,2,1,1,0,3,0,0,0
17489,2,3,1,0,0,0,1,1,0,0
17490,1,1,2,1,0,0,2,0,1,0
17491,2,2,2,1,0,0,4,0,0,0
17492,2,1,1,0,1,0,4,0,0,0
17493,2,2,2,0,1,0,2,0,0,0
17494,2,2,2,0,1,0,4,1,0,0
17495,1,2,1,1,1,1,3,0,0,0
17496,1,1,2,1,0,1,2,0,0,0
17497,1,1,2,0,1,0,2,1,0,0
17498,1,3,1,0,0,0,4,1,0,0
17499,2,1,2,0,0,0,4,0,0,0
17500,1,2,2,0,1,0,1,0,0,0
17501,2,2,1,1,1,1,4,0,0,0
17502,2,1,2,0,1,0,3,0,0,0
17503,2,2,2,1,0,1,4,1,0,0
17504,2,2,1,0,0,0,5,0,0,0
17505,2,1,1,0,1,1,3,0,0,0
17506,1,1,2,1,1,1,1,0,0,0
17507,2,2,2,0,0,1,3,0,0,0
17508,2,2,2,0,1,1,3,0,0,0
17509,2,1,1,0,1,1,3,0,0,0
17510,2,3,2,0,1,1,4,1,0,0
17511,2,1,2,0,0,0,3,0,0,0
17512,1,2,1,0,1,0,2,0,1,0
17513,2,2,2,0,1,0,2,0,0,0
17514,2,1,1,0,1,1,3,0,0,0
17515,2,3,2,1,0,1,4,1,0,0
17516,2,1,2,0,1,0,4,0,0,0
17517,2,2,1,0,0,0,3,0,0,0
17518,1,2,2,1,0,0,1,0,1,0
17519,1,2,2,1,0,0,5,0,0,0
17520,1,1,2,0,1,1,1,0,1,0
17521,2,1,2,0,0,1,5,0,0,0
17522,1,1,2,1,1,0,5,0,0,0
17523,1,2,2,1,1,0,3,0,0,0
17524,1,2,1,1,1,1,1,0,0,0
17525,2,2,1,0,1,1,2,0,0,0
17526,2,1,2,0,0,0,3,0,0,0
17527,2,1,1,0,1,0,2,0,0,0
17528,2,1,1,0,0,1,1,0,0,0
17529,1,2,2,1,0,1,2,0,0,0
17530,2,1,1,1,0,1,0,0,0,0
17531,1,1,2,1,1,1,3,0,0,0
17532,2,3,2,0,0,0,5,1,0,0
17533,1,1,2,1,1,1,2,0,0,0
17534,1,2,2,1,1,0,4,0,0,0
17535,2,2,2,0,1,1,4,1,0,0
17536,1,2,2,1,1,1,5,0,0,0
17537,1,1,2,1,0,0,4,0,0,0
17538,2,2,1,0,1,1,3,0,0,0
17539,1,1,2,1,1,1,1,0,0,0
17540,2,2,1,1,0,0,1,0,0,0
17541,2,1,2,0,1,0,3,0,0,0
17542,2,2,1,0,0,0,2,0,0,0
17543,2,2,1,1,1,1,4,0,0,0
17544,2,2,1,1,0,1,4,0,0,0
17545,1,2,1,0,1,1,1,0,0,0
17546,2,3,2,0,0,1,2,1,0,0
17547,1,2,2,1,1,1,2,0,0,0
17548,1,2,2,1,1,0,2,0,0,0
17549,2,2,2,0,0,0,3,0,1,0
17550,2,2,2,0,0,0,0,0,0,0
17551,2,2,2,1,1,1,5,0,0,0
17552,1,1,1,1,1,0,3,0,1,0
17553,2,2,1,0,0,1,2,0,0,0
17554,2,1,2,0,1,1,1,0,0,0
17555,2,2,1,0,1,1,4,1,0,0
17556,2,3,1,0,0,1,2,1,0,0
17557,1,1,2,1,1,0,3,0,0,0
17558,1,2,1,0,1,1,1,0,0,0
17559,2,2,1,0,1,0,2,0,0,0
17560,2,3,1,0,1,0,3,1,0,0
17561,2,1,2,1,0,0,1,0,0,0
17562,2,1,1,1,0,1,5,0,0,0
17563,2,1,2,0,1,1,1,0,0,0
17564,2,2,1,0,1,0,5,0,0,0
17565,2,2,1,1,0,0,4,0,0,0
17566,1,2,2,1,1,1,0,0,0,0
17567,1,1,2,1,1,1,1,0,0,0
17568,2,2,1,1,0,0,4,0,0,0
17569,2,3,1,0,1,0,3,1,0,0
17570,2,1,2,0,1,0,4,0,0,0
17571,1,1,2,1,1,1,1,0,0,0
17572,2,1,1,0,0,0,1,0,0,0
17573,2,1,1,0,1,1,2,0,0,0
17574,1,2,1,1,1,0,1,0,0,0
17575,1,2,1,0,1,0,3,0,0,0
17576,1,1,1,1,1,0,3,0,0,0
17577,1,1,2,0,1,1,5,0,1,0
17578,1,2,2,1,1,1,1,0,0,0
17579,1,1,1,0,1,0,0,0,0,0
17580,2,1,1,1,1,1,2,0,0,0
17581,2,1,2,0,1,0,4,0,0,0
17582,2,2,2,0,1,0,3,1,0,0
17583,1,1,2,1,1,1,2,0,0,0
17584,1,2,2,0,0,1,1,0,0,0
17585,2,1,1,0,1,0,4,0,0,0
17586,1,1,2,1,1,0,3,0,1,0
17587,2,1,2,0,0,1,2,0,0,0
17588,2,2,2,0,1,1,3,0,0,0
17589,1,1,1,1,1,1,1,0,0,0
17590,2,1,2,0,0,1,5,0,0,0
17591,2,3,2,0,1,1,4,1,0,0
17592,2,2,2,0,1,1,3,1,0,0
17593,2,1,2,0,1,1,3,0,0,0
17594,2,2,2,0,1,0,3,1,0,0
17595,1,2,2,0,1,0,1,0,0,0
17596,1,1,2,0,1,1,3,0,0,0
17597,1,2,1,1,0,1,4,0,1,0
17598,1,1,2,1,1,1,1,0,0,0
17599,1,1,1,1,0,1,2,0,0,0
17600,2,1,1,0,0,1,5,0,0,0
17601,1,3,1,0,1,1,3,1,0,0
17602,2,2,1,0,1,1,1,0,0,0
17603,1,2,2,0,0,1,0,0,0,0
17604,2,2,2,0,0,0,5,0,0,0
17605,2,2,2,0,1,0,4,0,0,0
17606,2,2,2,0,1,0,4,0,0,0
17607,2,2,2,0,1,1,3,0,0,0
17608,1,2,1,1,1,1,2,0,0,0
17609,2,2,2,0,1,0,3,1,0,0
17610,2,1,2,0,0,1,3,0,0,0
17611,2,1,2,0,1,0,2,0,0,0
17612,1,1,1,1,0,0,2,0,0,0
17613,2,2,2,0,1,1,3,0,0,0
17614,2,2,1,0,1,1,2,0,0,0
17615,2,1,2,1,1,1,2,0,0,0
17616,1,2,1,0,1,1,1,0,0,0
17617,1,2,2,1,0,1,2,0,1,0
17618,1,2,1,1,0,1,2,0,0,0
17619,2,3,1,0,1,0,3,1,0,0
17620,2,2,1,0,1,0,5,0,0,0
17621,2,1,2,0,0,0,3,0,0,0
17622,2,2,1,0,1,1,3,0,0,0
17623,2,2,1,0,1,1,3,0,0,0
17624,1,2,1,0,1,0,4,1,0,0
17625,2,3,1,0,1,1,5,1,0,0
17626,2,1,2,0,1,0,4,0,0,0
17627,2,2,2,1,1,1,5,0,0,0
17628,1,3,2,0,0,1,1,1,0,0
17629,1,2,2,0,1,1,0,0,0,0
17630,2,2,2,0,1,0,1,0,0,0
17631,2,1,1,0,1,0,4,0,0,0
17632,2,1,1,0,0,1,5,0,0,0
17633,1,3,1,0,0,1,0,1,1,0
17634,1,2,2,1,0,0,1,0,1,0
17635,1,1,1,0,1,1,2,1,0,0
17636,1,2,1,0,1,0,2,0,1,0
17637,2,3,2,0,0,1,1,1,0,0
17638,2,3,1,0,0,1,2,1,0,0
17639,2,2,2,0,1,1,3,0,0,0
17640,2,1,2,0,0,0,2,1,0,0
17641,1,3,1,0,0,1,4,1,0,0
17642,2,2,2,0,1,1,3,0,0,0
17643,1,2,2,1,0,1,2,0,1,0
17644,2,3,1,1,1,1,3,1,0,0
17645,1,1,1,1,1,0,3,0,1,0
17646,1,1,1,0,0,0,1,0,0,0
17647,1,2,2,1,0,1,2,0,1,0
17648,2,2,2,1,0,0,4,0,0,0
17649,2,1,2,0,1,1,5,0,1,0
17650,1,1,2,1,1,0,2,0,0,0
17651,2,1,1,0,0,1,4,0,0,0
17652,2,3,1,0,1,0,3,1,0,0
17653,1,1,2,1,1,0,4,0,0,0
17654,2,1,2,0,1,0,3,0,1,0
17655,2,3,1,0,1,1,4,1,0,0
17656,1,3,1,0,1,1,3,1,0,0
17657,2,2,1,0,1,1,3,0,0,0
17658,2,1,1,0,0,0,4,0,0,0
17659,2,2,1,1,1,1,4,0,0,0
17660,1,1,2,1,1,0,3,0,0,0
17661,2,2,2,0,1,1,3,0,0,0
17662,1,1,1,0,0,0,5,0,0,0
17663,2,2,2,0,1,1,0,0,0,0
17664,2,2,1,1,0,1,2,0,0,0
17665,2,2,2,0,0,1,3,0,1,0
17666,2,1,2,0,0,1,3,0,0,0
17667,1,2,2,1,0,1,2,0,0,0
17668,1,2,2,1,0,1,3,0,0,0
17669,1,2,1,1,1,0,1,0,0,0
17670,1,1,1,0,0,1,2,0,0,0
17671,1,2,1,1,0,0,4,0,1,0
17672,1,1,2,1,1,0,3,0,0,0
17673,2,1,1,0,0,1,2,0,0,0
17674,1,2,2,0,0,1,0,0,0,0
17675,1,1,2,1,1,0,1,0,0,0
17676,1,2,1,0,1,1,2,0,0,0
17677,2,2,1,0,0,1,2,0,0,0
17678,2,2,1,0,1,1,3,1,0,0
17679,2,2,2,1,1,1,3,0,0,0
17680,1,1,1,1,1,0,3,0,1,0
17681,1,2,2,1,1,0,4,0,0,0
17682,1,1,2,1,1,1,3,0,0,0
17683,2,2,1,1,0,1,1,0,0,0
17684,1,1,2,1,1,0,2,0,0,0
17685,1,1,1,1,0,1,1,0,0,0
17686,1,2,2,1,0,0,1,0,1,0
17687,2,1,2,0,0,1,3,0,0,0
17688,2,1,1,0,1,1,2,0,0,0
17689,2,2,2,0,1,1,3,1,0,0
17690,1,1,2,1,1,1,5,0,1,0
17691,2,2,1,0,1,0,3,0,0,0
17692,1,1,1,1,0,0,1,0,0,0
17693,2,2,1,0,0,0,2,0,0,0
17694,2,1,1,0,1,1,3,0,0,0
17695,1,1,2,0,1,1,3,0,0,0
17696,2,2,2,0,1,1,5,0,1,0
17697,2,2,2,0,1,1,1,0,0,0
17698,1,1,2,1,1,0,4,0,1,0
17699,2,1,2,1,0,0,1,0,0,0
17700,1,2,1,0,1,1,2,0,0,0
17701,2,2,2,0,0,1,3,0,0,0
17702,2,1,2,0,1,1,1,0,0,0
17703,1,1,1,0,1,0,0,0,0,0
17704,2,2,2,0,1,0,4,0,0,0
17705,2,3,2,0,0,1,1,1,0,0
17706,1,2,1,1,0,1,4,0,1,0
17707,2,2,2,0,0,1,3,0,0,0
17708,2,1,2,0,1,0,2,0,0,0
17709,2,2,1,0,1,1,5,0,0,0
17710,2,2,2,0,0,1,3,0,0,0
17711,2,2,2,0,1,1,0,0,0,0
17712,2,1,2,0,1,0,4,0,0,0
17713,1,1,2,1,0,1,4,0,0,0
17714,2,1,2,0,1,0,4,0,0,0
17715,1,1,2,1,1,1,1,0,0,0
17716,2,1,1,0,1,1,3,0,0,0
17717,1,1,2,1,1,0,3,0,0,0
17718,1,2,2,1,1,0,5,0,0,0
17719,1,2,1,0,1,0,2,0,0,0
17720,2,1,2,0,0,0,0,0,0,0
17721,2,2,2,0,1,1,5,0,1,0
17722,2,1,2,1,1,0,5,0,0,0
17723,2,1,1,0,1,1,1,0,0,0
17724,2,2,1,1,0,1,4,0,0,0
17725,2,1,1,0,1,1,3,0,0,0
17726,2,1,2,1,0,1,3,0,0,0
17727,2,1,1,0,0,0,2,0,0,0
17728,1,3,1,0,1,1,3,1,0,0
17729,1,2,2,0,1,1,0,0,0,0
17730,2,1,1,0,0,0,4,0,0,0
17731,1,2,2,1,1,1,0,0,0,0
17732,2,2,2,1,1,1,5,0,0,0
17733,2,2,1,0,0,0,4,0,0,0
17734,1,2,2,1,1,1,3,0,0,0
17735,2,2,1,0,1,0,3,1,0,0
17736,2,1,2,0,1,1,1,0,0,0
17737,2,2,1,0,0,1,2,0,0,0
17738,1,1,2,1,1,1,3,0,0,0
17739,2,1,2,1,1,0,3,0,1,0
17740,1,2,1,0,1,1,1,0,0,0
17741,1,2,1,1,0,1,4,0,1,0
17742,1,2,2,1,0,1,2,0,0,0
17743,2,1,2,1,1,1,1,0,0,0
17744,2,2,1,0,1,1,5,0,0,0
17745,2,2,2,0,1,1,4,0,1,0
17746,2,2,2,0,1,0,4,1,0,0
17747,2,2,2,0,1,0,2,0,0,0
17748,2,1,2,0,1,0,3,0,0,0
17749,1,3,1,0,0,1,3,1,1,0
17750,2,1,2,0,0,1,5,0,0,0
17751,2,2,2,0,0,0,3,0,1,0
17752,2,1,1,1,1,1,2,0,0,0
17753,2,1,2,0,1,0,3,0,0,0
17754,2,2,1,0,0,0,2,0,0,0
17755,2,2,2,0,1,1,3,1,0,0
17756,2,3,1,1,0,1,3,1,1,0
17757,2,2,2,1,0,1,3,0,0,0
17758,2,2,1,0,0,1,3,0,0,0
17759,2,2,2,1,0,1,5,0,0,0
17760,2,1,2,0,0,0,1,0,0,0
17761,1,2,2,1,0,1,3,0,0,0
17762,1,2,1,0,1,1,1,0,0,0
17763,1,1,1,0,1,0,2,0,0,0
17764,2,2,1,1,0,0,4,0,0,0
17765,2,2,2,0,1,1,3,0,0,0
17766,1,1,2,1,1,1,1,0,0,0
17767,1,2,1,1,1,1,2,0,0,0
17768,1,2,2,1,0,1,2,0,1,0
17769,2,1,2,1,0,1,1,1,0,0
17770,1,1,2,1,1,0,3,0,1,0
17771,1,2,1,1,1,0,1,0,0,0
17772,2,2,1,0,1,1,4,1,0,0
17773,2,2,1,0,0,0,2,0,0,0
17774,2,1,1,0,0,1,2,1,0,0
17775,1,1,2,1,1,1,5,0,0,0
17776,2,1,1,0,0,0,2,0,0,0
17777,1,2,1,0,1,0,3,0,0,0
17778,2,2,2,0,1,0,3,0,0,0
17779,1,2,2,1,1,1,4,0,0,0
17780,2,1,1,0,1,0,3,0,0,0
17781,2,1,1,0,1,1,3,0,0,0
17782,2,1,2,0,1,0,3,0,1,0
17783,2,1,2,0,1,0,3,0,0,0
17784,2,1,1,0,1,1,4,0,0,0
17785,2,1,1,1,0,1,0,0,0,0
17786,2,2,1,0,1,0,1,0,0,0
17787,1,2,2,1,1,1,2,0,0,0
17788,1,1,2,0,1,1,3,0,0,0
17789,2,1,2,0,1,0,3,0,0,0
17790,2,3,1,0,1,1,4,1,0,0
17791,2,2,2,0,1,0,3,0,0,0
17792,2,1,2,0,1,0,4,0,0,0
17793,1,1,2,0,1,0,0,0,0,0
17794,1,1,2,1,0,1,2,0,0,0
17795,1,2,1,0,1,0,2,0,1,0
17796,2,3,1,0,0,1,1,1,0,0
17797,2,3,2,0,1,0,4,1,0,0
17798,2,1,2,0,0,1,3,0,0,0
17799,2,1,1,0,0,1,2,1,0,0
17800,1,3,2,0,1,1,4,1,0,0
17801,2,1,1,0,1,1,3,0,0,0
17802,2,2,2,1,1,1,3,0,0,0
17803,2,1,1,0,0,0,4,0,0,0
17804,2,1,2,1,1,0,5,0,0,0
17805,1,1,2,1,0,0,2,0,1,0
17806,2,2,2,0,1,0,3,1,0,0
17807,2,1,1,1,0,1,0,0,0,0
17808,2,2,1,0,1,1,3,0,0,0
17809,1,1,2,0,1,0,4,0,0,0
17810,2,2,2,0,0,1,3,0,0,0
17811,2,2,1,0,0,0,3,0,0,0
17812,1,2,1,1,1,0,1,0,0,0
17813,2,2,2,0,1,1,3,0,0,0
17814,1,2,2,1,1,1,1,0,0,0
17815,1,2,2,0,1,0,2,0,0,0
17816,2,2,2,1,0,1,3,0,0,0
17817,1,2,2,1,1,1,1,0,0,0
17818,1,3,1,0,1,1,3,1,0,0
17819,2,1,2,0,1,1,5,0,1,0
17820,1,1,2,1,1,1,2,0,0,0
17821,2,2,1,0,1,1,3,1,0,0
17822,1,1,2,1,1,0,4,0,0,0
17823,2,2,1,0,1,0,3,0,0,0
17824,2,1,1,1,0,1,5,0,0,0
17825,1,3,2,0,0,1,1,1,0,0
17826,2,1,2,0,0,1,5,0,0,0
17827,2,2,2,0,1,0,2,0,0,0
17828,2,1,2,0,1,0,5,0,0,0
17829,1,2,2,1,0,0,1,0,1,0
17830,2,1,2,0,1,0,3,0,1,0
17831,1,3,2,1,1,0,1,1,0,0
17832,1,1,2,1,1,1,5,0,0,0
17833,2,2,2,0,1,0,0,0,0,0
17834,2,2,1,0,0,0,3,0,0,0
17835,2,1,2,0,1,0,3,0,0,0
17836,1,2,2,1,0,1,2,0,0,0
17837,2,2,2,0,1,1,0,0,0,0
17838,2,2,1,1,0,0,4,0,0,0
17839,2,1,1,0,0,1,1,0,0,0
17840,2,2,2,0,0,0,5,0,0,0
17841,2,2,1,0,0,0,2,0,0,0
17842,1,1,1,0,1,1,4,0,0,0
17843,1,1,1,1,1,0,3,0,0,0
17844,2,2,2,0,1,1,3,0,0,0
17845,1,1,1,1,1,1,1,0,0,0
17846,2,1,2,0,1,0,3,0,0,0
17847,1,2,1,1,0,1,5,0,0,0
17848,2,3,1,0,1,0,3,1,0,0
17849,2,2,2,0,1,0,1,0,0,0
17850,1,1,2,0,1,0,2,1,0,0
17851,2,1,1,0,1,1,3,0,0,0
17852,2,2,1,0,0,0,2,0,0,0
17853,1,2,1,1,0,1,4,0,1,0
17854,2,1,2,0,1,1,3,0,0,0
17855,2,2,2,0,1,0,3,0,0,0
17856,1,2,1,0,0,1,1,0,0,0
17857,1,1,2,1,0,1,5,0,1,0
17858,2,2,1,0,1,0,2,0,0,0
17859,1,3,1,0,0,1,0,1,1,0
17860,2,1,2,0,0,0,2,0,0,0
17861,1,2,1,0,0,1,1,0,0,0
17862,1,1,1,0,1,1,2,0,0,0
17863,2,3,2,0,1,0,4,1,0,0
17864,1,1,1,1,1,1,1,0,0,0
17865,2,1,1,0,0,0,4,0,0,0
17866,1,1,2,1,1,1,2,0,0,0
17867,1,2,1,1,0,0,4,0,1,0
17868,2,2,1,1,0,0,4,0,0,0
17869,2,1,2,0,1,1,1,0,0,0
17870,2,3,2,0,0,0,3,1,0,0
17871,1,1,2,1,1,0,3,0,1,0
17872,2,2,2,0,0,0,1,0,0,0
17873,2,2,1,1,1,1,3,0,0,0
17874,1,2,1,1,0,1,3,0,0,0
17875,2,2,1,0,1,1,5,0,0,0
17876,1,1,1,0,1,0,2,0,0,0
17877,1,1,2,1,1,0,1,0,0,0
17878,2,1,2,0,0,0,1,0,0,0
17879,1,2,2,0,0,1,5,0,0,0
17880,1,2,1,0,1,0,4,0,0,0
17881,2,2,2,0,1,0,4,0,0,0
17882,1,1,2,0,1,0,4,0,0,0
17883,1,2,2,0,0,1,5,0,0,0
17884,2,2,1,1,0,0,4,0,0,0
17885,1,1,1,1,1,0,3,0,0,0
17886,2,2,2,0,0,1,4,1,0,0
17887,2,2,2,0,1,0,4,0,0,0
17888,2,3,1,0,0,0,3,1,1,0
17889,1,1,1,0,1,0,0,0,0,0
17890,2,2,1,0,0,1,2,0,0,0
17891,1,1,2,1,1,0,1,0,0,0
17892,1,2,1,0,1,1,1,0,0,0
17893,2,2,1,0,1,0,3,0,0,0
17894,2,1,1,0,0,0,3,0,0,0
17895,1,1,2,0,1,1,5,0,0,0
17896,1,1,1,1,1,0,3,0,0,0
17897,1,1,1,0,1,0,0,0,0,0
17898,2,2,1,0,1,0,3,1,0,0
17899,2,1,2,0,0,0,3,0,0,0
17900,2,1,2,1,1,1,2,0,0,0
17901,2,2,1,0,0,0,2,0,0,0
17902,1,1,2,1,0,1,2,0,0,0
17903,1,3,1,0,0,1,4,1,0,0
17904,2,1,2,0,1,0,2,0,0,0
17905,2,1,2,1,1,0,3,0,1,0
17906,2,1,2,0,1,0,4,0,0,0
17907,1,1,2,0,1,0,1,0,0,0
17908,2,1,2,0,0,1,2,0,0,0
17909,1,1,1,1,0,0,1,0,0,0
17910,2,2,1,0,1,1,1,0,0,0
17911,2,3,2,0,0,0,5,1,0,0
17912,2,1,1,0,0,1,4,0,0,0
17913,1,2,2,0,1,0,1,0,1,0
17914,2,3,2,0,1,0,3,1,0,0
17915,1,1,2,1,1,0,5,0,0,0
17916,2,1,1,0,1,1,0,0,0,0
17917,2,1,1,0,0,0,2,0,0,0
17918,1,3,2,0,0,1,1,1,0,0
17919,2,1,2,0,1,1,4,0,0,0
17920,1,2,2,1,0,0,1,0,1,0
17921,1,1,1,1,0,0,2,0,0,0
17922,2,2,2,1,1,0,3,0,1,0
17923,1,3,2,1,1,0,1,1,0,0
17924,1,2,1,1,1,1,1,0,0,0
17925,2,2,2,1,1,0,3,0,1,0
17926,1,1,1,1,1,0,3,0,1,0
17927,1,2,2,0,0,1,1,0,0,0
17928,2,2,2,0,1,0,3,1,0,0
17929,2,1,2,0,0,1,5,0,0,0
17930,2,2,2,0,1,0,4,1,0,0
17931,1,2,2,1,1,1,0,0,0,0
17932,2,1,1,0,1,0,5,0,0,0
17933,2,2,2,1,0,1,4,1,0,0
17934,2,1,2,0,1,1,5,0,1,0
17935,1,1,2,0,1,0,0,0,0,0
17936,1,2,1,0,1,1,3,1,0,0
17937,2,1,1,0,0,0,2,0,0,0
17938,1,2,2,1,0,1,5,1,0,0
17939,1,1,1,1,0,1,1,0,0,0
17940,2,1,2,0,1,1,3,0,0,0
17941,1,1,2,1,1,0,2,1,0,0
17942,1,2,2,0,1,0,1,0,0,0
17943,2,1,2,0,1,0,4,0,0,0
17944,2,1,2,0,1,1,1,0,0,0
17945,2,2,2,0,1,0,1,0,0,0
17946,2,3,1,0,1,1,1,1,0,0
17947,2,1,1,0,0,0,2,0,0,0
17948,2,1,1,0,1,0,3,0,0,0
17949,2,1,1,0,0,0,1,0,0,0
17950,2,2,2,0,1,1,3,0,0,0
17951,1,1,2,1,1,1,1,0,0,0
17952,1,1,2,1,1,0,3,0,0,0
17953,2,2,2,0,1,0,3,1,0,0
17954,1,1,2,1,1,1,1,0,0,0
17955,2,3,1,0,0,1,4,1,0,0
17956,1,2,2,1,0,0,1,0,1,0
17957,1,3,1,0,0,1,2,1,0,0
17958,2,1,2,0,1,0,4,0,0,0
17959,1,2,1,1,1,1,1,0,0,0
17960,2,2,2,0,1,0,3,0,0,0
17961,2,2,1,0,0,0,2,0,0,0
17962,2,1,2,0,0,1,2,0,0,0
17963,1,2,1,1,1,1,3,0,0,0
17964,1,3,1,0,0,1,0,1,1,0
17965,2,1,1,0,0,0,4,0,0,0
17966,1,3,1,0,0,0,2,1,0,0
17967,2,1,1,0,0,0,1,0,0,0
17968,2,2,2,0,1,1,4,1,0,0
17969,1,1,2,1,1,1,3,0,0,0
17970,2,2,1,0,0,0,4,0,0,0
17971,1,1,2,1,0,1,2,0,0,0
17972,2,1,1,0,1,1,3,0,0,0
17973,1,1,2,1,1,0,2,0,0,0
