,Type,Gender,FurLength,healthcat,statecat,MaturitySizecat,Photocat,quantitycat,paidcat,Target
19306,1,1,1,0,1,0,4,0,0,0
19307,2,2,1,0,0,1,4,0,1,0
19308,1,1,1,1,1,1,5,0,0,0
19309,2,2,2,0,1,0,0,1,0,0
19310,2,2,1,0,0,0,0,0,0,0
19311,2,1,1,0,0,1,2,1,0,0
19312,2,1,1,0,0,1,1,0,0,0
19313,1,2,2,1,0,1,2,1,0,0
19314,2,3,1,0,1,0,5,1,0,0
19315,1,1,1,1,1,1,3,0,0,0
19316,2,2,2,0,0,0,2,0,0,0
19317,1,1,1,0,1,0,4,1,0,0
19318,2,2,2,0,1,1,1,0,0,0
19319,1,2,2,1,1,1,3,0,0,0
19320,1,1,2,1,1,1,2,0,0,0
19321,2,2,1,0,1,0,3,0,0,0
19322,1,3,1,0,1,1,1,1,1,0
19323,2,2,1,1,1,1,3,0,0,0
19324,1,2,1,1,0,0,4,0,1,0
19325,2,1,1,1,0,0,4,0,0,0
19326,1,2,1,0,0,1,3,0,0,0
19327,1,2,1,1,0,1,3,0,0,0
19328,1,2,2,1,0,0,4,0,1,0
19329,1,2,2,0,0,1,1,1,0,0
19330,2,2,2,0,1,1,4,0,0,0
19331,1,3,1,1,0,1,1,1,0,0
19332,1,1,1,1,1,1,3,1,0,0
19333,2,1,2,0,1,1,3,0,0,0
19334,2,2,1,0,0,1,1,1,0,0
19335,2,1,1,0,1,1,4,0,0,0
19336,2,3,1,1,1,0,3,1,0,0
19337,1,1,1,1,1,0,3,0,0,0
19338,1,1,1,0,1,1,2,0,0,0
19339,1,2,2,1,1,1,5,0,0,0
19340,1,3,1,0,0,1,4,1,1,0
19341,2,1,1,1,0,0,2,0,1,0
19342,1,1,1,0,1,1,0,0,0,0
19343,2,1,2,1,1,1,2,0,0,0
19344,2,1,1,0,0,0,3,1,0,0
19345,1,1,1,1,1,1,3,0,0,0
19346,1,2,1,1,0,1,2,0,0,0
19347,1,2,1,1,0,1,4,1,0,0
19348,1,1,2,0,1,0,1,0,1,0
19349,2,2,1,1,1,1,5,0,1,0
19350,1,2,2,1,1,0,1,0,0,0
19351,2,2,1,0,0,0,3,0,0,0
19352,2,1,2,0,0,0,3,1,0,0
19353,1,2,1,1,1,1,1,0,0,0
19354,1,2,1,1,1,1,2,0,1,0
19355,1,1,1,1,1,1,1,0,1,0
19356,1,2,1,1,0,1,3,0,0,0
19357,2,2,1,1,0,1,5,0,1,0
19358,1,3,1,0,1,0,3,1,0,0
19359,1,2,1,1,1,1,5,0,0,0
19360,2,1,1,0,1,1,4,1,0,0
19361,2,2,1,1,1,0,3,1,0,0
19362,1,2,1,0,0,1,1,0,1,0
19363,1,2,1,1,1,1,2,0,0,0
19364,1,2,2,1,0,1,2,0,0,0
19365,1,1,1,1,1,1,3,0,0,0
19366,1,1,1,0,1,0,1,0,1,0
19367,1,2,1,0,0,1,1,0,0,0
19368,1,3,1,0,1,1,3,1,0,0
19369,1,1,1,1,0,1,1,0,0,0
19370,2,1,2,0,1,1,1,1,0,0
19371,2,2,2,1,1,1,2,0,0,0
19372,1,2,1,1,1,1,3,0,0,0
19373,1,1,1,0,1,0,0,0,0,0
19374,2,1,1,0,1,1,4,0,0,0
19375,2,2,1,0,0,1,3,0,0,0
19376,1,1,1,1,1,1,2,0,0,0
19377,2,3,1,0,1,1,3,1,0,0
19378,1,2,1,0,0,1,2,1,0,0
19379,2,1,1,0,1,1,3,0,0,0
19380,1,2,1,1,1,1,5,0,1,0
19381,1,1,1,1,1,1,4,0,0,0
19382,2,2,1,1,1,1,1,0,0,0
19383,2,2,1,0,0,1,2,0,1,0
19384,1,1,1,1,0,1,4,0,0,0
19385,1,1,2,1,0,1,1,0,0,0
19386,1,2,1,1,1,1,1,0,1,0
19387,1,3,1,0,0,1,2,1,0,0
19388,2,2,1,0,0,1,1,0,0,0
19389,1,2,1,0,0,0,3,0,0,0
19390,2,2,1,1,0,0,3,0,0,0
19391,1,2,1,1,1,0,2,0,0,0
19392,2,3,1,0,1,1,3,1,0,0
19393,1,3,1,0,1,1,4,1,0,0
19394,2,2,2,0,1,1,2,0,0,0
19395,1,1,1,0,1,1,1,0,0,0
19396,2,3,2,0,0,0,3,1,0,0
19397,1,2,2,1,0,0,1,0,0,0
19398,1,1,2,1,0,1,4,0,1,0
19399,1,2,1,0,1,0,2,0,0,0
19400,1,3,1,1,1,1,5,1,0,0
19401,2,1,1,0,0,0,1,1,0,0
19402,2,3,1,0,1,0,1,1,0,0
19403,2,2,2,0,0,0,1,0,1,0
19404,2,3,1,0,0,1,0,1,0,0
19405,1,1,1,1,0,1,3,0,0,0
19406,1,1,1,0,0,1,3,0,0,0
19407,2,1,1,0,0,1,4,1,0,0
19408,2,3,2,0,1,1,4,1,0,0
19409,1,2,1,0,1,1,2,0,0,0
19410,1,1,1,1,0,1,3,0,0,0
19411,2,1,2,0,0,1,4,0,1,0
19412,1,2,1,0,1,0,3,0,0,0
19413,1,1,1,0,0,1,1,0,0,0
19414,2,3,1,0,0,0,3,1,0,0
19415,2,3,2,0,1,1,5,1,0,0
19416,1,2,1,1,1,1,5,0,0,0
19417,1,2,2,0,1,1,3,0,0,0
19418,2,2,2,1,0,1,1,0,1,0
19419,1,1,2,0,1,1,2,1,0,0
19420,1,1,1,0,0,0,1,0,0,0
19421,1,2,1,0,1,1,3,0,0,0
19422,2,3,1,0,0,1,2,1,0,0
19423,1,3,1,0,0,1,1,1,0,0
19424,1,3,2,0,1,1,5,1,0,0
19425,1,2,1,1,1,0,1,0,0,0
19426,1,1,2,1,0,1,4,0,0,0
19427,1,1,1,0,1,1,0,0,0,0
19428,1,1,1,1,1,0,4,0,1,0
19429,2,2,1,0,0,1,3,0,0,0
19430,2,2,1,0,1,1,1,0,0,0
19431,1,2,1,0,0,1,1,0,0,0
19432,2,2,1,0,0,1,2,0,0,0
19433,1,1,1,1,0,0,2,0,1,0
19434,2,2,1,1,0,1,1,0,0,0
19435,1,2,2,0,1,1,2,0,0,0
19436,2,2,1,1,0,0,1,0,1,0
19437,2,1,1,0,1,1,1,0,0,0
19438,1,2,1,0,0,1,1,0,0,0
19439,1,1,1,0,1,0,1,0,0,0
19440,2,2,1,0,0,1,4,0,0,0
19441,2,2,2,0,1,0,2,0,0,0
19442,2,3,1,0,1,0,3,1,0,0
19443,1,2,1,0,1,0,1,0,0,0
19444,2,3,2,0,1,0,3,1,0,0
19445,1,1,2,0,0,0,0,1,0,0
19446,1,1,1,1,1,1,1,0,0,0
19447,1,1,2,1,0,0,4,0,1,0
19448,2,2,1,1,1,1,5,0,1,0
19449,1,2,1,1,1,0,3,0,1,0
19450,1,2,1,1,1,0,4,0,0,0
19451,1,2,2,1,1,1,2,0,1,0
19452,1,1,1,1,0,1,2,0,0,0
19453,2,2,1,1,1,1,4,0,0,0
19454,2,2,1,0,0,1,2,0,0,0
19455,2,2,1,0,0,0,1,0,0,0
19456,1,3,2,0,0,1,4,1,0,0
19457,1,2,1,0,1,0,1,0,0,0
19458,1,2,2,1,1,0,3,0,1,0
19459,1,1,1,1,1,1,1,0,0,0
19460,2,1,1,0,0,0,1,0,0,0
19461,1,2,2,0,1,1,0,0,0,0
19462,1,2,1,1,1,1,5,0,0,0
19463,2,1,2,0,1,1,1,0,0,0
19464,1,2,1,0,0,1,1,0,0,0
19465,2,1,2,0,0,1,5,1,0,0
19466,2,2,2,1,0,1,2,0,1,0
19467,2,2,2,0,0,1,1,0,0,0
19468,1,2,2,1,1,1,2,0,0,0
19469,1,2,2,1,1,1,5,1,0,0
19470,1,1,1,0,0,1,1,0,0,0
19471,1,1,1,0,1,0,3,0,0,0
19472,2,2,1,1,1,1,1,0,0,0
19473,1,3,1,1,0,1,1,1,0,0
19474,2,2,2,1,0,1,1,1,0,0
19475,1,2,1,0,0,1,1,0,1,0
19476,1,3,1,1,1,0,4,1,0,0
19477,1,2,2,1,1,1,3,0,0,0
19478,1,1,1,0,1,1,4,1,0,0
19479,1,3,1,0,1,1,2,1,1,0
19480,2,1,2,0,1,1,1,0,0,0
19481,1,2,1,0,1,1,2,0,0,0
19482,1,2,2,1,1,1,2,0,0,0
19483,2,2,1,1,0,0,3,0,0,0
19484,1,1,2,1,0,1,3,0,0,0
19485,1,2,1,0,1,1,1,0,0,0
19486,2,2,1,0,0,0,2,0,0,0
19487,1,1,2,0,1,1,1,0,0,0
19488,1,3,1,0,0,1,4,1,0,0
19489,1,2,2,0,0,1,3,0,0,0
19490,1,2,1,1,0,1,3,0,0,0
19491,2,1,1,1,1,0,4,0,0,0
19492,1,1,1,1,1,0,3,0,0,0
19493,2,2,1,0,0,0,2,0,0,0
19494,2,2,1,1,1,0,3,0,0,0
19495,1,1,1,1,1,1,5,0,0,0
19496,2,2,2,1,1,1,1,0,0,0
19497,2,3,2,0,1,1,4,1,0,0
19498,2,2,1,1,0,1,5,0,0,0
19499,1,1,1,0,0,0,1,0,0,0
19500,2,2,1,0,1,0,3,0,0,0
19501,2,1,2,1,0,1,3,0,0,0
19502,2,2,1,0,0,1,2,0,0,0
19503,2,2,2,0,1,1,1,0,0,0
19504,2,3,1,0,0,0,2,1,0,0
19505,1,2,2,1,0,1,1,1,0,0
19506,2,3,2,0,0,1,5,1,0,0
19507,2,2,1,0,1,1,2,0,0,0
19508,1,1,2,1,0,1,3,0,0,0
19509,1,2,1,0,1,1,3,0,0,0
19510,2,3,2,0,0,1,3,1,0,0
19511,2,1,1,0,1,0,3,0,0,0
19512,1,2,1,0,0,0,4,0,1,0
19513,1,2,1,1,0,1,1,0,1,0
19514,2,2,2,0,0,1,3,0,0,0
19515,1,2,1,1,1,1,3,0,1,0
19516,2,2,1,0,1,1,3,0,0,0
19517,1,1,2,1,1,1,3,0,0,0
19518,2,3,2,0,0,1,3,1,0,0
19519,1,1,2,0,1,1,3,0,0,0
19520,1,1,1,0,1,0,2,0,0,0
19521,1,2,2,1,1,0,0,0,0,0
19522,1,2,2,1,0,0,3,0,1,0
19523,2,3,2,0,0,1,5,1,0,0
19524,1,2,1,0,1,1,4,0,0,0
19525,1,2,2,1,0,0,3,0,1,0
19526,2,1,1,1,1,1,5,1,0,0
19527,1,2,1,0,0,0,2,0,1,0
19528,2,3,1,0,0,0,1,1,0,0
19529,1,1,2,1,1,1,2,0,0,0
19530,1,1,2,0,1,0,3,0,0,0
19531,1,1,2,1,0,1,3,0,0,0
19532,2,3,2,0,1,0,2,1,0,0
19533,2,3,1,0,0,0,3,1,0,0
19534,2,1,2,1,0,1,5,0,0,0
19535,1,1,1,1,1,0,3,0,0,0
19536,2,1,1,0,0,0,4,0,1,0
19537,2,1,2,1,1,1,4,0,0,0
19538,1,1,2,0,1,1,2,0,0,0
19539,1,1,2,1,1,1,3,0,0,0
19540,2,2,1,0,0,0,2,0,0,0
19541,1,3,2,0,1,0,4,1,0,0
19542,1,1,2,1,0,0,0,0,0,0
19543,1,3,2,0,0,1,3,1,1,0
19544,2,3,1,0,0,0,1,1,0,0
19545,1,1,1,1,1,1,3,0,0,0
19546,1,3,2,1,0,1,0,1,0,0
19547,1,3,1,0,1,1,3,1,0,0
19548,2,2,1,0,1,1,1,0,1,0
19549,1,2,2,0,0,1,1,0,0,0
19550,2,2,2,0,0,1,3,0,0,0
19551,1,3,1,0,0,1,1,1,0,0
19552,1,2,2,1,0,0,0,0,0,0
19553,1,1,1,0,1,1,1,0,0,0
19554,1,1,1,1,0,1,4,0,0,0
19555,1,1,1,1,1,1,3,0,0,0
19556,1,3,2,0,1,1,3,1,0,0
19557,2,3,1,0,0,0,1,1,0,0
19558,1,2,1,1,1,0,3,0,0,0
19559,1,2,2,1,1,1,5,0,1,0
19560,2,2,1,1,0,1,2,0,0,0
19561,2,1,1,1,1,0,4,0,0,0
19562,1,1,1,1,1,1,5,0,1,0
19563,2,1,2,0,1,1,3,0,0,0
19564,1,2,2,0,1,1,3,0,0,0
19565,2,2,2,0,0,1,3,1,0,0
19566,2,1,2,1,1,1,1,0,1,0
19567,1,2,2,1,0,1,2,0,0,0
19568,2,1,1,0,1,1,2,0,0,0
19569,2,1,1,1,1,0,3,1,0,0
19570,1,2,2,1,1,0,0,0,0,0
19571,1,2,2,1,1,1,5,1,1,0
19572,2,1,2,0,1,1,5,0,0,0
19573,2,1,1,0,0,0,1,0,0,0
19574,1,2,1,1,0,1,1,0,0,0
19575,1,3,2,0,1,1,4,1,0,0
19576,1,2,1,1,1,1,3,0,0,0
19577,1,1,1,0,1,1,3,0,0,0
19578,1,2,2,0,1,0,0,0,0,0
19579,2,2,1,0,1,1,3,0,0,0
19580,1,2,1,0,1,1,4,0,0,0
19581,1,2,2,1,0,1,3,0,0,0
19582,1,3,2,0,0,1,3,1,0,0
19583,2,3,2,0,0,0,3,1,0,0
19584,2,3,2,0,0,0,3,1,0,0
19585,1,2,2,1,1,1,3,0,1,0
19586,1,2,2,0,0,0,2,0,0,0
19587,2,2,2,0,1,0,4,0,1,0
19588,1,2,2,1,0,1,2,0,0,0
19589,1,1,2,0,1,1,1,0,0,0
19590,1,2,2,1,1,0,4,0,0,0
19591,1,1,1,1,0,1,1,0,0,0
19592,2,2,1,0,0,1,1,0,0,0
19593,2,1,1,0,0,1,1,0,0,0
19594,1,2,1,0,1,1,1,0,0,0
19595,1,2,2,1,1,1,1,0,0,0
19596,2,1,2,0,1,1,4,0,0,0
19597,1,2,1,1,0,1,2,0,0,0
19598,1,2,2,1,0,0,3,0,1,0
19599,2,1,1,0,1,1,5,1,0,0
19600,1,1,2,1,1,1,3,0,0,0
19601,2,1,1,0,1,1,0,1,0,0
19602,2,2,2,1,1,1,4,0,0,0
19603,1,1,2,1,1,1,1,0,0,0
19604,1,3,1,1,1,1,4,1,0,0
19605,2,3,2,0,0,0,5,1,0,0
19606,2,2,1,0,1,0,3,0,0,0
19607,2,2,1,1,0,1,3,0,1,0
19608,2,3,2,1,0,1,4,1,0,0
19609,1,2,2,1,0,1,1,0,0,0
19610,1,1,1,0,0,0,1,0,0,0
19611,1,2,2,0,1,0,1,0,0,0
19612,1,1,1,0,0,1,2,1,0,0
19613,1,2,1,1,0,1,2,0,0,0
19614,1,2,1,0,1,1,2,1,0,0
19615,1,1,1,0,1,1,1,0,0,0
19616,2,2,2,0,1,1,5,1,0,0
19617,1,1,1,1,1,1,4,0,1,0
19618,2,1,1,0,0,1,1,0,0,0
19619,1,2,2,1,1,1,1,0,1,0
19620,1,1,2,0,0,1,3,0,0,0
19621,1,1,1,0,0,0,1,0,0,0
19622,1,2,1,1,0,1,3,0,0,0
19623,1,1,2,1,0,1,4,0,0,0
19624,2,2,2,0,1,0,0,0,0,0
19625,2,2,1,0,1,0,3,0,0,0
19626,1,3,1,1,1,1,5,1,0,0
19627,1,3,1,1,1,1,2,1,1,0
19628,2,2,1,1,0,1,2,0,1,0
19629,2,2,1,0,1,1,1,0,1,0
19630,2,2,1,1,1,1,2,0,0,0
19631,2,3,2,0,1,0,4,1,0,0
19632,2,2,2,1,1,1,2,1,0,0
19633,1,2,1,0,0,1,3,0,0,0
19634,1,2,1,1,1,1,5,0,1,0
19635,2,3,1,0,1,0,5,1,0,0
19636,1,1,2,1,1,1,0,0,0,0
19637,1,2,2,1,1,1,3,0,0,0
19638,1,2,1,0,0,1,4,0,0,0
19639,1,1,2,0,0,1,1,1,1,0
19640,1,1,2,1,0,1,1,0,0,0
19641,2,3,1,0,0,1,2,1,0,0
19642,1,2,2,0,0,1,2,0,0,0
19643,2,1,1,0,0,1,3,1,0,0
19644,1,3,2,0,1,1,3,1,0,0
19645,1,2,1,1,1,0,2,0,0,0
19646,2,3,2,0,1,1,1,1,0,0
19647,1,3,1,0,1,1,2,1,0,0
19648,1,3,2,0,0,1,4,1,0,0
19649,1,2,1,1,1,1,0,0,0,0
19650,1,1,1,1,1,0,4,0,1,0
19651,1,2,2,1,0,1,1,0,1,0
19652,2,1,2,0,0,1,3,0,0,0
19653,2,2,2,0,0,1,5,1,0,0
19654,1,2,2,0,1,1,3,0,0,0
19655,1,1,2,0,0,1,2,0,1,0
19656,2,2,2,0,0,0,3,0,0,0
19657,1,2,1,0,1,0,3,1,0,0
19658,2,2,2,0,1,1,3,1,0,0
19659,2,2,2,1,1,1,3,0,0,0
19660,2,1,1,1,0,0,4,0,0,0
19661,1,2,2,0,1,1,1,0,0,0
19662,1,2,1,0,0,1,2,0,0,0
19663,2,2,1,0,1,1,1,0,0,0
19664,1,1,2,1,1,1,0,0,0,0
19665,2,2,2,1,1,0,2,0,0,0
19666,1,2,2,1,1,0,2,0,0,0
19667,2,1,2,1,0,1,1,0,1,0
19668,1,2,1,0,0,1,1,0,0,0
19669,1,1,1,1,1,1,4,1,1,0
19670,1,2,1,1,1,0,5,0,0,0
19671,1,1,2,0,1,1,5,0,0,0
19672,2,1,1,1,1,0,1,0,0,0
19673,2,2,1,1,1,1,3,0,0,0
19674,2,3,2,0,1,1,2,1,0,0
19675,1,1,1,0,0,1,1,0,0,0
19676,2,1,2,0,1,0,0,0,0,0
19677,2,3,1,0,0,0,5,1,0,0
19678,2,3,1,1,0,1,3,1,0,0
19679,2,1,2,1,1,1,4,0,0,0
19680,2,2,1,1,0,1,3,0,0,0
19681,1,2,1,1,1,1,5,0,0,0
19682,1,2,1,0,1,1,3,0,0,0
19683,1,2,2,0,1,1,1,0,0,0
19684,1,1,1,0,0,0,2,0,0,0
19685,1,2,1,1,0,1,5,0,0,0
19686,1,1,1,1,1,1,3,1,0,0
19687,2,1,1,0,1,1,2,0,0,0
19688,2,1,1,0,0,0,4,0,0,0
19689,2,3,1,0,0,0,0,1,0,0
19690,1,2,1,0,0,1,1,0,0,0
19691,2,2,1,0,0,1,2,0,0,0
19692,1,3,1,0,0,0,2,1,0,0
19693,1,2,2,1,0,1,1,0,1,0
19694,1,2,1,0,1,1,3,0,0,0
19695,1,2,2,1,1,1,5,0,0,0
19696,1,1,2,0,0,1,1,0,0,0
19697,1,2,1,0,0,1,1,0,1,0
19698,1,1,1,0,0,0,3,0,1,0
19699,2,2,1,1,1,1,3,0,1,0
19700,2,1,1,0,1,1,1,0,1,0
19701,1,2,2,1,1,0,4,0,0,0
19702,1,3,1,0,1,1,3,1,0,0
19703,1,2,1,1,1,1,5,0,1,0
19704,2,2,1,0,0,0,3,0,0,0
19705,1,3,1,0,0,1,2,1,0,0
19706,1,1,1,0,1,1,4,1,0,0
19707,2,2,1,0,1,0,1,0,0,0
19708,2,2,2,0,0,1,0,0,1,0
19709,1,1,1,1,1,1,5,0,1,0
19710,1,1,1,0,1,1,2,0,0,0
19711,1,1,1,0,1,1,1,0,0,0
19712,1,2,1,0,0,0,0,0,0,0
19713,1,2,1,1,0,0,2,0,0,0
19714,1,3,2,0,1,1,4,1,0,0
19715,2,2,2,1,0,0,3,1,0,0
19716,2,2,1,0,0,0,2,1,0,0
19717,2,2,1,0,1,0,3,0,0,0
19718,2,2,2,0,1,0,3,0,0,0
19719,1,1,1,1,0,0,2,0,0,0
19720,2,3,1,0,1,1,3,1,0,0
19721,1,2,1,1,1,0,0,0,0,0
19722,2,1,1,0,1,1,4,1,0,0
19723,1,2,2,1,0,1,3,0,1,0
19724,1,1,2,0,0,1,1,0,0,0
19725,1,2,1,1,0,1,1,0,0,0
19726,2,2,1,1,1,1,3,0,0,0
19727,1,1,1,1,1,1,2,0,0,0
19728,1,2,2,0,0,1,1,0,0,0
19729,1,3,1,0,1,0,3,1,0,0
19730,1,1,1,1,0,1,1,0,0,0
19731,1,2,2,1,0,0,3,0,1,0
19732,1,2,1,0,1,1,5,1,0,0
19733,2,1,1,1,1,0,5,0,0,0
19734,2,3,1,0,0,0,3,1,0,0
19735,2,1,1,1,0,1,1,0,0,0
19736,1,2,1,0,1,1,4,0,0,0
19737,2,2,2,0,0,1,1,0,0,0
19738,1,1,2,1,1,0,0,0,0,0
19739,1,2,1,0,0,1,0,0,0,0
19740,2,2,1,1,0,1,2,1,0,0
19741,1,2,2,1,0,1,1,0,0,0
19742,1,2,1,1,0,0,3,0,0,0
19743,2,3,2,1,1,1,3,1,0,0
19744,1,1,2,1,0,0,1,0,0,0
19745,1,2,1,1,1,1,3,0,0,0
19746,1,2,1,1,0,1,5,0,1,0
19747,1,1,2,1,0,1,1,0,0,0
19748,1,2,2,1,1,0,0,0,0,0
19749,2,3,1,1,0,1,5,1,0,0
19750,2,1,1,1,0,0,1,1,0,0
19751,1,3,2,1,0,1,2,1,0,0
19752,2,2,2,0,0,0,3,0,1,0
19753,1,1,2,1,1,1,1,0,0,0
19754,2,1,1,1,1,1,2,0,0,0
19755,1,2,1,1,1,0,4,0,0,0
19756,1,1,1,0,1,1,1,0,0,0
19757,2,2,2,0,1,1,2,0,0,0
19758,1,3,1,0,0,1,3,1,0,0
19759,2,1,2,0,1,0,4,0,0,0
19760,1,2,1,0,0,1,3,0,0,0
19761,2,2,1,0,0,1,2,0,0,0
19762,1,2,2,0,0,1,2,0,0,0
19763,2,2,1,1,0,0,0,0,1,0
19764,1,2,1,0,1,1,3,0,0,0
19765,1,3,2,0,0,1,3,1,0,0
19766,2,1,1,1,0,1,3,0,0,0
19767,1,1,1,1,1,1,1,0,0,0
19768,1,1,2,1,0,1,1,0,0,0
19769,2,2,1,0,1,1,1,1,0,0
19770,1,1,1,0,0,1,3,1,1,0
19771,1,2,2,1,0,0,4,0,1,0
19772,1,1,2,0,0,1,3,0,0,0
19773,1,2,1,1,1,1,3,0,0,0
19774,1,1,1,1,0,1,1,0,0,0
19775,1,2,2,0,0,1,1,1,0,0
19776,1,2,1,1,1,0,2,0,0,0
19777,2,2,2,1,0,1,4,0,0,0
19778,2,2,2,0,1,1,1,0,1,0
19779,1,2,2,1,1,0,2,0,1,0
19780,1,3,1,1,1,0,4,1,1,0
19781,1,1,2,1,0,0,2,0,0,0
19782,1,2,1,0,0,0,2,0,0,0
19783,1,2,1,0,1,0,0,0,0,0
19784,1,2,1,0,1,0,4,0,0,0
19785,2,3,1,0,0,1,3,1,0,0
19786,1,2,2,1,1,0,3,0,1,0
19787,2,2,2,0,0,1,1,0,0,0
19788,1,1,2,0,0,1,2,0,1,0
19789,1,1,1,1,1,0,3,0,0,0
19790,2,2,1,1,1,1,1,0,0,0
19791,1,2,1,1,1,0,5,0,0,0
19792,1,2,2,1,1,1,2,0,0,0
19793,1,2,1,1,1,1,2,0,0,0
19794,2,2,2,0,0,1,2,0,0,0
19795,2,1,2,1,0,0,1,1,0,0
19796,1,2,2,0,0,1,3,0,0,0
19797,2,1,2,1,0,1,5,0,0,0
19798,1,1,2,0,1,1,1,0,0,0
19799,2,2,1,0,0,1,2,1,0,0
19800,1,1,1,1,1,1,2,0,0,0
19801,1,1,1,1,1,1,2,0,0,0
19802,1,2,1,0,1,0,1,1,0,0
19803,2,3,1,0,0,0,4,1,0,0
19804,1,3,2,0,1,1,5,1,0,0
19805,2,1,2,0,0,1,2,0,0,0
19806,2,2,1,0,1,0,3,0,0,0
19807,2,2,1,0,1,0,4,0,1,0
19808,1,1,1,1,1,0,3,0,0,0
19809,1,3,2,0,1,1,3,1,0,0
19810,2,2,1,0,1,0,0,0,0,0
19811,2,2,1,0,0,0,1,0,0,0
19812,1,2,1,0,1,1,2,1,0,0
19813,2,3,1,0,0,0,3,1,0,0
19814,2,1,1,1,1,1,5,1,0,0
19815,1,1,2,1,0,0,1,0,0,0
19816,2,1,1,0,0,1,5,0,0,0
19817,1,3,2,0,0,1,4,1,0,0
19818,1,3,1,0,1,0,3,1,0,0
19819,1,2,2,1,0,1,2,0,0,0
19820,1,2,1,0,1,1,2,0,0,0
19821,2,2,1,1,0,1,1,0,1,0
19822,2,1,1,1,1,0,3,0,1,0
19823,1,3,2,0,1,1,3,1,0,0
19824,2,2,1,1,1,1,2,0,0,0
19825,2,2,1,0,1,1,4,1,0,0
19826,2,2,1,0,1,0,2,0,0,0
19827,1,3,1,0,0,0,5,1,0,0
19828,2,1,2,1,1,1,5,0,0,0
19829,1,2,1,0,1,1,1,0,0,0
19830,2,1,1,1,1,0,4,0,0,0
19831,1,2,2,0,1,1,3,0,0,0
19832,1,2,1,1,1,0,1,0,0,0
19833,1,3,1,0,0,1,5,1,0,0
19834,1,2,2,0,0,1,3,0,0,0
19835,1,2,2,0,1,1,3,1,0,0
19836,1,2,1,1,1,1,5,0,0,0
19837,2,2,1,0,1,1,5,1,0,0
19838,1,2,1,0,1,1,5,1,0,0
19839,1,2,1,0,0,1,1,0,0,0
19840,1,2,1,1,0,1,2,0,0,0
19841,1,2,1,1,1,1,5,0,0,0
19842,1,2,2,0,1,1,4,1,0,0
19843,2,2,1,0,1,0,3,0,0,0
19844,1,1,2,0,0,1,1,0,0,0
19845,1,3,1,0,1,1,0,1,0,0
19846,2,1,1,0,0,1,1,0,0,0
19847,1,2,1,1,1,1,5,0,0,0
19848,1,2,2,0,0,0,3,0,1,0
19849,2,2,2,1,1,1,3,0,1,0
19850,1,2,1,1,0,1,4,0,0,0
19851,2,1,1,0,1,1,1,0,0,0
19852,1,2,2,0,0,1,0,0,0,0
19853,2,1,2,1,0,0,3,0,0,0
19854,1,1,1,1,1,1,1,0,0,0
19855,1,2,1,1,1,1,5,0,1,0
19856,2,3,2,1,0,1,3,1,0,0
19857,2,2,1,1,0,0,3,0,0,0
19858,2,2,2,1,1,1,4,0,0,0
19859,1,1,2,1,0,1,1,0,1,0
19860,2,2,2,1,0,1,3,0,0,0
19861,2,2,2,0,1,0,1,0,0,0
19862,1,2,2,1,0,0,2,0,1,0
19863,2,3,2,1,1,1,4,1,0,0
19864,1,3,1,0,0,0,4,1,1,0
19865,1,2,1,1,0,1,1,0,0,0
19866,1,2,1,0,0,0,0,0,0,0
19867,2,3,2,0,1,1,1,1,0,0
19868,1,3,1,0,0,1,4,1,1,0
19869,1,1,1,1,0,1,1,0,0,0
19870,1,2,1,1,0,1,1,0,0,0
19871,2,1,1,0,1,1,0,0,0,0
19872,2,1,2,0,0,1,3,0,0,0
19873,1,2,1,1,1,1,4,0,0,0
19874,2,3,1,0,1,0,5,1,0,0
19875,1,2,1,1,0,1,1,0,0,0
19876,1,1,2,1,1,0,4,0,0,0
19877,1,2,2,0,1,1,1,0,0,0
19878,2,2,2,0,1,1,4,0,0,0
19879,1,1,2,1,0,1,1,0,0,0
19880,2,2,2,1,0,1,5,0,1,0
19881,1,2,1,0,1,1,2,1,1,0
19882,2,2,1,0,0,1,2,0,0,0
19883,1,1,1,1,1,1,2,0,0,0
19884,1,2,2,1,0,1,2,0,0,0
19885,1,2,2,1,1,1,2,0,0,0
19886,2,2,2,0,1,0,3,0,0,0
19887,1,1,2,0,0,1,3,0,1,0
19888,2,2,1,1,0,1,4,0,0,0
19889,2,1,1,0,1,1,1,0,1,0
19890,2,2,1,0,0,1,3,1,0,0
19891,1,1,1,0,1,1,0,0,0,0
19892,1,1,1,1,1,1,4,0,1,0
19893,1,2,1,1,1,0,1,0,0,0
19894,1,2,1,1,0,1,5,0,0,0
19895,2,2,2,0,0,1,3,0,0,0
19896,2,1,1,1,0,1,1,0,1,0
19897,2,3,1,0,0,0,1,1,0,0
19898,2,1,1,0,1,0,0,0,0,0
19899,1,1,1,1,0,0,4,0,0,0
19900,1,3,1,1,1,1,4,1,0,0
19901,2,2,1,1,1,0,4,0,1,0
19902,2,1,2,0,0,1,4,0,0,0
19903,1,2,1,1,0,1,5,0,0,0
19904,2,2,1,0,0,0,2,1,0,0
19905,2,2,2,0,1,1,3,0,1,0
19906,1,2,1,0,1,0,1,0,1,0
19907,1,1,2,1,1,1,0,0,0,0
19908,1,1,1,1,1,1,1,0,1,0
19909,1,1,1,1,1,1,5,0,0,0
19910,1,2,1,1,1,1,5,0,0,0
19911,1,2,1,0,1,1,2,0,0,0
